pp->photon X , ABFS only  (abfoW SF)
pt=50 GeV, 
directory rapidity	BORN		TOT (ABFS only)
ppm4 	-4.0	 0.00349614687   	0.00807963006	
pp0	+0.0	 0.0643916815	 	0.136080862
pp4  	+4.0	 0.00349614687	 	0.0080841241
