2.00000000000000 350727855.741259
3.00000000000000 42677135.6720450
4.00000000000000 9185591.66686507
5.00000000000000 2723853.63094474
6.00000000000000 992921.543141542
7.00000000000000 418416.562433151
8.00000000000000 196563.398731810
9.00000000000000 100300.765567689
10.0000000000000 54482.0344302729
11.0000000000000 31383.9971030796
12.0000000000000 18911.2204308231
13.0000000000000 11835.0968075997
14.0000000000000 7649.31042008119
15.0000000000000 5084.46149503846
16.0000000000000 3465.80455949572
18.0000000000000 1712.94894157046
20.0000000000000 907.619407536591
25.0000000000000 233.237085525699
