2.00000000000000 354604390.275292
3.00000000000000 41997892.3487004
4.00000000000000 8725251.09305691
5.00000000000000 2544291.88380924
6.00000000000000 921618.857634142
7.00000000000000 385497.147039946
8.00000000000000 180853.222010301
9.00000000000000 91585.1821794752
10.0000000000000 50152.7520548860
11.0000000000000 28735.7698546677
12.0000000000000 17268.6223040519
13.0000000000000 10787.9205258323
14.0000000000000 6958.40794481483
15.0000000000000 4623.74252723300
16.0000000000000 3123.53018120530
18.0000000000000 1538.43307752068
20.0000000000000 815.456473030695
25.0000000000000 209.171912367293
