2.00000000000000 396071047.678221
3.00000000000000 49605977.6369664
4.00000000000000 10626628.1460303
5.00000000000000 3126307.63810105
6.00000000000000 1127819.31895158
7.00000000000000 470119.965016119
8.00000000000000 218364.434678232
9.00000000000000 110279.857531502
10.0000000000000 59558.3726912527
11.0000000000000 33980.9888692948
12.0000000000000 20289.3348465813
13.0000000000000 12584.2367440787
14.0000000000000 8067.00091020412
15.0000000000000 5321.48383457609
16.0000000000000 3599.06459238614
18.0000000000000 1756.10601495169
20.0000000000000 919.665992086989
25.0000000000000 230.219280154114
