2.00000000000000 474917161.178810
3.00000000000000 65032614.2343188
4.00000000000000 14069751.1230130
5.00000000000000 4104536.55626068
6.00000000000000 1467817.05111935
7.00000000000000 608538.629984782
8.00000000000000 281177.022511947
9.00000000000000 141297.172584858
10.0000000000000 76311.8938651804
11.0000000000000 43419.6792971688
12.0000000000000 25760.4815969342
13.0000000000000 15938.1230997282
14.0000000000000 10192.9498234800
15.0000000000000 6709.81044085294
16.0000000000000 4530.75867100008
18.0000000000000 2203.83950763148
20.0000000000000 1150.81226532864
25.0000000000000 286.703506740754
