2.00000000000000 375956423.586168
3.00000000000000 50975194.6768129
4.00000000000000 10848804.9402595
5.00000000000000 3151177.46053566
6.00000000000000 1125370.08758818
7.00000000000000 466001.500483529
8.00000000000000 215067.703913700
9.00000000000000 107957.869021970
10.0000000000000 58303.0069551542
11.0000000000000 33153.7076349435
12.0000000000000 19736.8954857915
13.0000000000000 12150.8028025718
14.0000000000000 7772.13277578225
15.0000000000000 5117.72496533336
16.0000000000000 3456.79976383313
18.0000000000000 1683.05581559203
20.0000000000000 879.755921825816
25.0000000000000 219.801979785965
