2.00000000000000 305924649.187733
3.00000000000000 38115035.4059952
4.00000000000000 8142060.24248084
5.00000000000000 2390906.07988712
6.00000000000000 862065.302300663
7.00000000000000 358530.930942437
8.00000000000000 166680.633419041
9.00000000000000 84250.2727846981
10.0000000000000 45530.0626299481
11.0000000000000 25992.7525690040
12.0000000000000 15532.9220214583
13.0000000000000 9641.97599019529
14.0000000000000 6185.50719355917
15.0000000000000 4084.00741823785
16.0000000000000 2764.49073809778
18.0000000000000 1351.25371719023
20.0000000000000 708.856750645327
25.0000000000000 178.121501395468
